id	url	page
5f655b5dcf193bbe825bc340cf23ff8f	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/PKFMV0912	27
8e79e1c70f3030eb8d0017553d3d0eb1	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/45SL081222	27
45b85c3339093231b140a1b2f588a871	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/TLSV081222	27
b050be0bd75d3311bffaa41981eeed4e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/SPC081222	27
ef4e66a21c2c3922ba265f77263377d8	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/SOSD061222	28
e905e32a263f3e3cab41d30a09d6a33e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/TLSV061222	28
ad1e46c9cf56399a91c8d70e5b1e6728	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/CNBC-06122022	28
712057b0ff233be2898d95d3849a9881	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/061222TA	28
0c73ad48cec63f81932590c2bb58f375	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/20221204-Singapore-Oman-Strategic-Dialogue	28
1cee677f400736cf8de2bf429d7d7aaf	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/20221202-Condolence-Book-Signing	29
fa610e155f7235a5906371d65a65063b	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221201-Condolence-Letter-on-Passing-of-Jiang-Zemin	29
c60fd55cec2f371cb543c0c2204d724b	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221129-Statement-at-Hague	29
999a16dbe8cf3c53ad0bdcf8c813390d	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221129-CPV-Visit	29
6a33ad00aba239789ee26b126ae90f67	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221129-POC	29
61cdd7b7aba733b88c21c0310fb7472b	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221129-Congratulatory-Letter-to-Kazakhstan	30
d818924d61283967bb4a77d2776d72f4	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221128-Written-PQ-on-US-and-India	30
f76b5c3e82cf349b959eccaa02a81650	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221126-2M-Hague	30
0d4121d17e95361ab888aeddb7966327	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/Congratulatory-Letter-to-PM-Anwar	30
4418222327c13543827d6d62379a96e4	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/22nd-IORA	30
1fba3df409be3e36bfc9e489017039cb	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221124-Relief-efforts-for-West-Java	31
a56e6e041c6d3057a1eb97b841350945	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221124-Jerusalem	31
bd7d2c64023133c49050e6cc7d4ec14d	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221122-PM-Condolences-on-West-Java-Earthquake	31
9043d98dccc438d485a3883eee014aa6	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221119-missile	31
0eefd9fc8db7343792b9b3213602c5ac	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221118-amm	31
cee278df59563575b41bb172b8b51e7e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221116-aelm	32
b78c43720066344b9cfb07214d328b47	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221116-g20-pm	32
4052da1200103ced9f53fd2f7f03c63c	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221116-serbia	32
66f096ccdf223285ad0ee3a28116c22b	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221116-amm	32
d2fa335de551395890d9c28c080c9a78	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221115-pm-g20	32
8dc607ef02303538981b29f998ac4a1a	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221114-g20	33
9680a9fc7cfa3c09801e0f859c1a0ac8	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221114-scholz	33
e1b3a591b8c5317396bfd5a726123e34	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221114-istanbul	33
fd028bc2456b3e10a16c18d4d9b356c8	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221114-cptpp	33
e2e86f6263e73d46a5ef264b24ee41d7	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221111-Scholz	33
3d8c584031063863a1f18644c2018aac	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/221110pmaseancam	34
cfd97ac28b0b361b8c7de8f222671a3e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/221110nextstep	34
0664635a06813660a60ecbc95579582e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/221107aseanpq	34
13dcfa35a3033ab4b90b7a45e8276863	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/221107nalgae	34
adcb7a6667b9344eba5225fc317938bb	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/221107lkyefhjm	34
a892466ba4463dac8a8bfed942ad9632	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221104-Costa-Rica	35
bd64989bd1073075bdf2cc5445365501	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221102jcbc	35
d9fd29176446362f92e88211e974400e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221101jcbc	35
5fb534e946f83b629d7e6bb5ad78db67	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221101asean	35
59bf88320bd635289080cd07985b2f7c	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221101morbi	35
c702826e0eb33a7d973934a224813cac	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/11/20221101ireland	36
